# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://waterdata.usgs.gov/provisional-data-statement/
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2024-04-22 18:06:03 EDT       (sdww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 15290000 L SUSITNA R NR PALMER AK
# -----------------------------------------------------------------------------------
#
# Data provided for site 15290000
#            TS   parameter     statistic     Description
#           783       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     R  Records for these data have been revised. [https://waterdata.usgs.gov/usa/nwis/revision/?site_no=15290000&ts_ids=783]
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	783_00060_00003	783_00060_00003_cd
USGS	15290000	1989-09-03	267	A
USGS	15290000	1989-09-04	247	A
USGS	15290000	1989-09-05	451	A
USGS	15290000	1989-09-06	558	A
USGS	15290000	1989-09-07	584	A
USGS	15290000	1989-09-08	511	A
USGS	15290000	1989-09-09	455	A
USGS	15290000	1989-09-10	432	A
USGS	15290000	1989-09-11	414	A
USGS	15290000	1989-09-12	404	A
USGS	15290000	1989-09-13	369	A
USGS	15290000	1989-09-14	395	A
USGS	15290000	1989-09-15	360	A
USGS	15290000	1989-09-16	326	A
USGS	15290000	1989-09-17	337	A
USGS	15290000	1989-09-18	355	A
USGS	15290000	1989-09-19	325	A
USGS	15290000	1989-09-20	302	A
USGS	15290000	1989-09-21	299	A
USGS	15290000	1989-09-22	301	A
USGS	15290000	1989-09-23	304	A
USGS	15290000	1989-09-24	347	A
USGS	15290000	1989-09-25	420	A
USGS	15290000	1989-09-26	437	A
USGS	15290000	1989-09-27	391	A
USGS	15290000	1989-09-28	359	A
USGS	15290000	1989-09-29	335	A
USGS	15290000	1989-09-30	324	A
USGS	15290000	1989-10-01	316	A
USGS	15290000	1989-10-02	331	A
USGS	15290000	1989-10-03	295	A
USGS	15290000	1989-10-04	282	A
USGS	15290000	1989-10-05	274	A
USGS	15290000	1989-10-06	263	A
USGS	15290000	1989-10-07	253	A
USGS	15290000	1989-10-08	252	A
USGS	15290000	1989-10-09	230	A
USGS	15290000	1989-10-10	221	A
USGS	15290000	1989-10-11	204	A
USGS	15290000	1989-10-12	188	A
USGS	15290000	1989-10-13	181	A
USGS	15290000	1989-10-14	183	A
USGS	15290000	1989-10-15	177	A
USGS	15290000	1989-10-16	181	A
USGS	15290000	1989-10-17	176	A
USGS	15290000	1989-10-18	164	A
USGS	15290000	1989-10-19	160	A
USGS	15290000	1989-10-20	147	A
USGS	15290000	1989-10-21	139	A
USGS	15290000	1989-10-22	125	A
USGS	15290000	1989-10-23	120	A:e
USGS	15290000	1989-10-24	110	A:e
USGS	15290000	1989-10-25	110	A:e
USGS	15290000	1989-10-26	100	A:e
USGS	15290000	1989-10-27	100	A:e
USGS	15290000	1989-10-28	100	A:e
USGS	15290000	1989-10-29	94.0	A:e
USGS	15290000	1989-10-30	94.0	A:e
USGS	15290000	1989-10-31	94.0	A:e
USGS	15290000	1989-11-01	90.0	A:e
USGS	15290000	1989-11-02	85.0	A:e
USGS	15290000	1989-11-03	85.0	A:e
USGS	15290000	1989-11-04	80.0	A:e
USGS	15290000	1989-11-05	75.0	A:e
USGS	15290000	1989-11-06	75.0	A:e
USGS	15290000	1989-11-07	75.0	A:e
USGS	15290000	1989-11-08	70.0	A:e
USGS	15290000	1989-11-09	70.0	A:e
USGS	15290000	1989-11-10	65.0	A:e
USGS	15290000	1989-11-11	65.0	A:e
USGS	15290000	1989-11-12	65.0	A:e
USGS	15290000	1989-11-13	60.0	A:e
USGS	15290000	1989-11-14	60.0	A:e
USGS	15290000	1989-11-15	60.0	A:e
USGS	15290000	1989-11-16	60.0	A:e
USGS	15290000	1989-11-17	60.0	A:e
USGS	15290000	1989-11-18	60.0	A:e
USGS	15290000	1989-11-19	60.0	A:e
USGS	15290000	1989-11-20	55.0	A:e
USGS	15290000	1989-11-21	55.0	A:e
USGS	15290000	1989-11-22	55.0	A:e
USGS	15290000	1989-11-23	55.0	A:e
USGS	15290000	1989-11-24	55.0	A:e
USGS	15290000	1989-11-25	55.0	A:e
USGS	15290000	1989-11-26	55.0	A:e
USGS	15290000	1989-11-27	55.0	A:e
USGS	15290000	1989-11-28	55.0	A:e
USGS	15290000	1989-11-29	55.0	A:e
USGS	15290000	1989-11-30	55.0	A:e
USGS	15290000	1989-12-01	50.0	A:e
USGS	15290000	1989-12-02	50.0	A:e
USGS	15290000	1989-12-03	50.0	A:e
USGS	15290000	1989-12-04	50.0	A:e
USGS	15290000	1989-12-05	50.0	A:e
USGS	15290000	1989-12-06	50.0	A:e
USGS	15290000	1989-12-07	50.0	A:e
USGS	15290000	1989-12-08	50.0	A:e
USGS	15290000	1989-12-09	50.0	A:e
USGS	15290000	1989-12-10	50.0	A:e
USGS	15290000	1989-12-11	54.0	A:e
USGS	15290000	1989-12-12	54.0	A:e
USGS	15290000	1989-12-13	54.0	A:e
USGS	15290000	1989-12-14	54.0	A:e
USGS	15290000	1989-12-15	50.0	A:e
USGS	15290000	1989-12-16	50.0	A:e
USGS	15290000	1989-12-17	50.0	A:e
USGS	15290000	1989-12-18	50.0	A:e
USGS	15290000	1989-12-19	50.0	A:e
USGS	15290000	1989-12-20	50.0	A:e
USGS	15290000	1989-12-21	48.0	A:e
USGS	15290000	1989-12-22	48.0	A:e
USGS	15290000	1989-12-23	48.0	A:e
USGS	15290000	1989-12-24	48.0	A:e
USGS	15290000	1989-12-25	46.0	A:e
USGS	15290000	1989-12-26	46.0	A:e
USGS	15290000	1989-12-27	46.0	A:e
USGS	15290000	1989-12-28	46.0	A:e
USGS	15290000	1989-12-29	44.0	A:e
USGS	15290000	1989-12-30	44.0	A:e
USGS	15290000	1989-12-31	44.0	A:e
USGS	15290000	1990-01-01	42.0	A:e
USGS	15290000	1990-01-02	42.0	A:e
USGS	15290000	1990-01-03	42.0	A:e
USGS	15290000	1990-01-04	42.0	A:e
USGS	15290000	1990-01-05	42.0	A:e
USGS	15290000	1990-01-06	40.0	A:e
USGS	15290000	1990-01-07	40.0	A:e
USGS	15290000	1990-01-08	40.0	A:e
USGS	15290000	1990-01-09	40.0	A:e
USGS	15290000	1990-01-10	40.0	A:e
USGS	15290000	1990-01-11	40.0	A:e
USGS	15290000	1990-01-12	38.0	A:e
USGS	15290000	1990-01-13	38.0	A:e
USGS	15290000	1990-01-14	38.0	A:e
USGS	15290000	1990-01-15	38.0	A:e
USGS	15290000	1990-01-16	38.0	A:e
USGS	15290000	1990-01-17	36.0	A:e
USGS	15290000	1990-01-18	36.0	A:e
USGS	15290000	1990-01-19	36.0	A:e
USGS	15290000	1990-01-20	36.0	A:e
USGS	15290000	1990-01-21	36.0	A:e
USGS	15290000	1990-01-22	36.0	A:e
USGS	15290000	1990-01-23	36.0	A:e
USGS	15290000	1990-01-24	36.0	A:e
USGS	15290000	1990-01-25	35.0	A:e
USGS	15290000	1990-01-26	35.0	A:e
USGS	15290000	1990-01-27	34.0	A:e
USGS	15290000	1990-01-28	34.0	A:e
USGS	15290000	1990-01-29	34.0	A:e
USGS	15290000	1990-01-30	34.0	A:e
USGS	15290000	1990-01-31	34.0	A:e
USGS	15290000	1990-02-01	34.0	A:e
USGS	15290000	1990-02-02	34.0	A:e
USGS	15290000	1990-02-03	34.0	A:e
USGS	15290000	1990-02-04	32.0	A:e
USGS	15290000	1990-02-05	32.0	A:e
USGS	15290000	1990-02-06	32.0	A:e
USGS	15290000	1990-02-07	32.0	A:e
USGS	15290000	1990-02-08	30.0	A:e
USGS	15290000	1990-02-09	30.0	A:e
USGS	15290000	1990-02-10	30.0	A:e
USGS	15290000	1990-02-11	30.0	A:e
USGS	15290000	1990-02-12	30.0	A:e
USGS	15290000	1990-02-13	30.0	A:e
USGS	15290000	1990-02-14	28.0	A:e
USGS	15290000	1990-02-15	28.0	A:e
USGS	15290000	1990-02-16	28.0	A:e
USGS	15290000	1990-02-17	28.0	A:e
USGS	15290000	1990-02-18	28.0	A:e
USGS	15290000	1990-02-19	28.0	A:e
USGS	15290000	1990-02-20	26.0	A:e
USGS	15290000	1990-02-21	26.0	A:e
USGS	15290000	1990-02-22	26.0	A:e
USGS	15290000	1990-02-23	26.0	A:e
USGS	15290000	1990-02-24	26.0	A:e
USGS	15290000	1990-02-25	26.0	A:e
USGS	15290000	1990-02-26	26.0	A:e
USGS	15290000	1990-02-27	24.0	A:e
USGS	15290000	1990-02-28	24.0	A:e
USGS	15290000	1990-03-01	22.0	A:e
USGS	15290000	1990-03-02	22.0	A:e
USGS	15290000	1990-03-03	22.0	A:e
USGS	15290000	1990-03-04	22.0	A:e
USGS	15290000	1990-03-05	20.0	A:e
USGS	15290000	1990-03-06	20.0	A:e
USGS	15290000	1990-03-07	20.0	A:e
USGS	15290000	1990-03-08	20.0	A:e
USGS	15290000	1990-03-09	20.0	A:e
USGS	15290000	1990-03-10	20.0	A:e
USGS	15290000	1990-03-11	22.0	A:e
USGS	15290000	1990-03-12	22.0	A:e
USGS	15290000	1990-03-13	22.0	A:e
USGS	15290000	1990-03-14	22.0	A:e
USGS	15290000	1990-03-15	22.0	A:e
USGS	15290000	1990-03-16	24.0	A:e
USGS	15290000	1990-03-17	24.0	A:e
USGS	15290000	1990-03-18	24.0	A:e
USGS	15290000	1990-03-19	24.0	A:e
USGS	15290000	1990-03-20	24.0	A:e
USGS	15290000	1990-03-21	24.0	A:e
USGS	15290000	1990-03-22	24.0	A:e
USGS	15290000	1990-03-23	24.0	A:e
USGS	15290000	1990-03-24	24.0	A:e
USGS	15290000	1990-03-25	26.0	A:e
USGS	15290000	1990-03-26	26.0	A:e
USGS	15290000	1990-03-27	26.0	A:e
USGS	15290000	1990-03-28	26.0	A:e
USGS	15290000	1990-03-29	26.0	A:e
USGS	15290000	1990-03-30	26.0	A:e
USGS	15290000	1990-03-31	26.0	A:e
USGS	15290000	1990-04-01	28.0	A:e
USGS	15290000	1990-04-02	28.0	A:e
USGS	15290000	1990-04-03	28.0	A:e
USGS	15290000	1990-04-04	28.0	A:e
USGS	15290000	1990-04-05	28.0	A:e
USGS	15290000	1990-04-06	28.0	A:e
USGS	15290000	1990-04-07	30.0	A:e
USGS	15290000	1990-04-08	30.0	A:e
USGS	15290000	1990-04-09	30.0	A:e
USGS	15290000	1990-04-10	31.0	A:e
USGS	15290000	1990-04-11	31.0	A
USGS	15290000	1990-04-12	35.0	A
USGS	15290000	1990-04-13	39.0	A
USGS	15290000	1990-04-14	44.0	A
USGS	15290000	1990-04-15	47.0	A
USGS	15290000	1990-04-16	51.0	A
USGS	15290000	1990-04-17	51.0	A
USGS	15290000	1990-04-18	55.0	A
USGS	15290000	1990-04-19	68.0	A
USGS	15290000	1990-04-20	77.0	A
USGS	15290000	1990-04-21	85.0	A
USGS	15290000	1990-04-22	91.0	A
USGS	15290000	1990-04-23	99.0	A
USGS	15290000	1990-04-24	105	A
USGS	15290000	1990-04-25	105	A
USGS	15290000	1990-04-26	122	A
USGS	15290000	1990-04-27	132	A
USGS	15290000	1990-04-28	155	A
USGS	15290000	1990-04-29	176	A
USGS	15290000	1990-04-30	182	A
USGS	15290000	1990-05-01	176	A
USGS	15290000	1990-05-02	170	A
USGS	15290000	1990-05-03	175	A
USGS	15290000	1990-05-04	205	A
USGS	15290000	1990-05-05	262	A
USGS	15290000	1990-05-06	317	A
USGS	15290000	1990-05-07	329	A
USGS	15290000	1990-05-08	318	A
USGS	15290000	1990-05-09	337	A
USGS	15290000	1990-05-10	409	A
USGS	15290000	1990-05-11	524	A
USGS	15290000	1990-05-12	582	A
USGS	15290000	1990-05-13	609	A
USGS	15290000	1990-05-14	603	A
USGS	15290000	1990-05-15	613	A
USGS	15290000	1990-05-16	676	A
USGS	15290000	1990-05-17	756	A
USGS	15290000	1990-05-18	852	A
USGS	15290000	1990-05-19	943	A
USGS	15290000	1990-05-20	1040	A
USGS	15290000	1990-05-21	933	A
USGS	15290000	1990-05-22	680	A
USGS	15290000	1990-05-23	604	A
USGS	15290000	1990-05-24	624	A
USGS	15290000	1990-05-25	766	A
USGS	15290000	1990-05-26	913	A
USGS	15290000	1990-05-27	1020	A
USGS	15290000	1990-05-28	1070	A
USGS	15290000	1990-05-29	1300	A
USGS	15290000	1990-05-30	1200	A
USGS	15290000	1990-05-31	1110	A
USGS	15290000	1990-06-01	1070	A
USGS	15290000	1990-06-02	980	A
USGS	15290000	1990-06-03	1110	A
USGS	15290000	1990-06-04	1250	A
USGS	15290000	1990-06-05	1250	A
USGS	15290000	1990-06-06	1230	A
USGS	15290000	1990-06-07	1060	A
USGS	15290000	1990-06-08	875	A
USGS	15290000	1990-06-09	744	A
USGS	15290000	1990-06-10	746	A
USGS	15290000	1990-06-11	713	A
USGS	15290000	1990-06-12	709	A
USGS	15290000	1990-06-13	730	A
USGS	15290000	1990-06-14	641	A
USGS	15290000	1990-06-15	648	A
USGS	15290000	1990-06-16	605	A
USGS	15290000	1990-06-17	539	A
USGS	15290000	1990-06-18	501	A
USGS	15290000	1990-06-19	478	A
USGS	15290000	1990-06-20	482	A
USGS	15290000	1990-06-21	496	A
USGS	15290000	1990-06-22	494	A
USGS	15290000	1990-06-23	525	A
USGS	15290000	1990-06-24	503	A
USGS	15290000	1990-06-25	528	A
USGS	15290000	1990-06-26	538	A
USGS	15290000	1990-06-27	555	A
USGS	15290000	1990-06-28	583	A
USGS	15290000	1990-06-29	546	A
USGS	15290000	1990-06-30	516	A
USGS	15290000	1990-07-01	521	A
USGS	15290000	1990-07-02	508	A
USGS	15290000	1990-07-03	525	A
USGS	15290000	1990-07-04	486	A
USGS	15290000	1990-07-05	451	A
USGS	15290000	1990-07-06	421	A
USGS	15290000	1990-07-07	386	A
USGS	15290000	1990-07-08	335	A
USGS	15290000	1990-07-09	289	A
USGS	15290000	1990-07-10	267	A
USGS	15290000	1990-07-11	249	A
USGS	15290000	1990-07-12	217	A
USGS	15290000	1990-07-13	207	A
USGS	15290000	1990-07-14	210	A
USGS	15290000	1990-07-15	207	A
USGS	15290000	1990-07-16	216	A
USGS	15290000	1990-07-17	223	A
USGS	15290000	1990-07-18	235	A
USGS	15290000	1990-07-19	244	A
USGS	15290000	1990-07-20	245	A
USGS	15290000	1990-07-21	232	A
USGS	15290000	1990-07-22	225	A
USGS	15290000	1990-07-23	231	A
USGS	15290000	1990-07-24	216	A
USGS	15290000	1990-07-25	192	A
USGS	15290000	1990-07-26	187	A
USGS	15290000	1990-07-27	167	A
USGS	15290000	1990-07-28	157	A
USGS	15290000	1990-07-29	158	A
USGS	15290000	1990-07-30	155	A
USGS	15290000	1990-07-31	146	A
USGS	15290000	1990-08-01	138	A
USGS	15290000	1990-08-02	135	A
USGS	15290000	1990-08-03	141	A
USGS	15290000	1990-08-04	163	A
USGS	15290000	1990-08-05	152	A
USGS	15290000	1990-08-06	190	A
USGS	15290000	1990-08-07	190	A
USGS	15290000	1990-08-08	171	A
USGS	15290000	1990-08-09	156	A
USGS	15290000	1990-08-10	162	A
USGS	15290000	1990-08-11	216	A
USGS	15290000	1990-08-12	200	A
USGS	15290000	1990-08-13	201	A
USGS	15290000	1990-08-14	201	A
USGS	15290000	1990-08-15	195	A
USGS	15290000	1990-08-16	179	A
USGS	15290000	1990-08-17	171	A
USGS	15290000	1990-08-18	157	A
USGS	15290000	1990-08-19	179	A
USGS	15290000	1990-08-20	198	A
USGS	15290000	1990-08-21	185	A
USGS	15290000	1990-08-22	165	A
USGS	15290000	1990-08-23	167	A
USGS	15290000	1990-08-24	161	A
USGS	15290000	1990-08-25	154	A
USGS	15290000	1990-08-26	864	A
USGS	15290000	1990-08-27	808	A
USGS	15290000	1990-08-28	579	A
USGS	15290000	1990-08-29	420	A
USGS	15290000	1990-08-30	327	A
USGS	15290000	1990-08-31	273	A
USGS	15290000	1990-09-01	232	A
USGS	15290000	1990-09-02	205	A
USGS	15290000	1990-09-03	198	A
USGS	15290000	1990-09-04	231	A
USGS	15290000	1990-09-05	230	A
USGS	15290000	1990-09-06	319	A
USGS	15290000	1990-09-07	279	A
USGS	15290000	1990-09-08	273	A
USGS	15290000	1990-09-09	1060	A
USGS	15290000	1990-09-10	2050	A
USGS	15290000	1990-09-11	1310	A
USGS	15290000	1990-09-12	1000	A
USGS	15290000	1990-09-13	1480	A
USGS	15290000	1990-09-14	1290	A
USGS	15290000	1990-09-15	850	A
USGS	15290000	1990-09-16	634	A
USGS	15290000	1990-09-17	517	A
USGS	15290000	1990-09-18	440	A
USGS	15290000	1990-09-19	382	A
USGS	15290000	1990-09-20	388	A
USGS	15290000	1990-09-21	324	A
USGS	15290000	1990-09-22	321	A
USGS	15290000	1990-09-23	306	A
USGS	15290000	1990-09-24	279	A
USGS	15290000	1990-09-25	253	A
USGS	15290000	1990-09-26	237	A
USGS	15290000	1990-09-27	221	A
USGS	15290000	1990-09-28	211	A
USGS	15290000	1990-09-29	197	A
USGS	15290000	1990-09-30	194	A
USGS	15290000	1990-10-01	187	A
USGS	15290000	1990-10-02	174	A
USGS	15290000	1990-10-03	164	A
USGS	15290000	1990-10-04	153	A
USGS	15290000	1990-10-05	156	A
USGS	15290000	1990-10-06	154	A
USGS	15290000	1990-10-07	148	A
USGS	15290000	1990-10-08	145	A
USGS	15290000	1990-10-09	139	A
USGS	15290000	1990-10-10	132	A
USGS	15290000	1990-10-11	128	A
USGS	15290000	1990-10-12	125	A
USGS	15290000	1990-10-13	122	A
USGS	15290000	1990-10-14	119	A
USGS	15290000	1990-10-15	116	A
USGS	15290000	1990-10-16	120	A
USGS	15290000	1990-10-17	100	A
USGS	15290000	1990-10-18	107	A
USGS	15290000	1990-10-19	124	A
USGS	15290000	1990-10-20	101	A
USGS	15290000	1990-10-21	95.0	A
USGS	15290000	1990-10-22	91.0	A
USGS	15290000	1990-10-23	90.0	A
USGS	15290000	1990-10-24	89.0	A
USGS	15290000	1990-10-25	85.0	A
USGS	15290000	1990-10-26	87.0	A
USGS	15290000	1990-10-27	90.0	A
USGS	15290000	1990-10-28	80.0	A
USGS	15290000	1990-10-29	76.0	A
USGS	15290000	1990-10-30	75.0	A
USGS	15290000	1990-10-31	66.0	A
USGS	15290000	1990-11-01	88.0	A
USGS	15290000	1990-11-02	78.0	A
USGS	15290000	1990-11-03	70.0	A
USGS	15290000	1990-11-04	90.0	A
USGS	15290000	1990-11-05	80.0	A
USGS	15290000	1990-11-06	71.0	A
USGS	15290000	1990-11-07	58.0	A
USGS	15290000	1990-11-08	60.0	A:e
USGS	15290000	1990-11-09	60.0	A:e
USGS	15290000	1990-11-10	60.0	A:e
USGS	15290000	1990-11-11	60.0	A:e
USGS	15290000	1990-11-12	60.0	A:e
USGS	15290000	1990-11-13	60.0	A:e
USGS	15290000	1990-11-14	55.0	A:e
USGS	15290000	1990-11-15	55.0	A:e
USGS	15290000	1990-11-16	55.0	A:e
USGS	15290000	1990-11-17	55.0	A:e
USGS	15290000	1990-11-18	55.0	A:e
USGS	15290000	1990-11-19	55.0	A:e
USGS	15290000	1990-11-20	55.0	A:e
USGS	15290000	1990-11-21	55.0	A:e
USGS	15290000	1990-11-22	55.0	A:e
USGS	15290000	1990-11-23	55.0	A:e
USGS	15290000	1990-11-24	55.0	A:e
USGS	15290000	1990-11-25	55.0	A:e
USGS	15290000	1990-11-26	55.0	A:e
USGS	15290000	1990-11-27	55.0	A:e
USGS	15290000	1990-11-28	55.0	A:e
USGS	15290000	1990-11-29	55.0	A:e
USGS	15290000	1990-11-30	55.0	A:e
USGS	15290000	1990-12-01	55.0	A:e
USGS	15290000	1990-12-02	55.0	A:e
USGS	15290000	1990-12-03	55.0	A:e
USGS	15290000	1990-12-04	55.0	A:e
USGS	15290000	1990-12-05	55.0	A:e
USGS	15290000	1990-12-06	55.0	A:e
USGS	15290000	1990-12-07	54.0	A
USGS	15290000	1990-12-08	53.0	A
USGS	15290000	1990-12-09	53.0	A
USGS	15290000	1990-12-10	51.0	A
USGS	15290000	1990-12-11	51.0	A
USGS	15290000	1990-12-12	51.0	A
USGS	15290000	1990-12-13	50.0	A
USGS	15290000	1990-12-14	50.0	A
USGS	15290000	1990-12-15	49.0	A
USGS	15290000	1990-12-16	49.0	A
USGS	15290000	1990-12-17	49.0	A
USGS	15290000	1990-12-18	50.0	A
USGS	15290000	1990-12-19	48.0	A
USGS	15290000	1990-12-20	52.0	A
USGS	15290000	1990-12-21	48.0	A
USGS	15290000	1990-12-22	48.0	A
USGS	15290000	1990-12-23	44.0	A
USGS	15290000	1990-12-24	42.0	A
USGS	15290000	1990-12-25	51.0	A
USGS	15290000	1990-12-26	45.0	A
USGS	15290000	1990-12-27	42.0	A:e
USGS	15290000	1990-12-28	42.0	A:e
USGS	15290000	1990-12-29	42.0	A:e
USGS	15290000	1990-12-30	42.0	A:e
USGS	15290000	1990-12-31	42.0	A:e
USGS	15290000	1991-01-01	42.0	A:e
USGS	15290000	1991-01-02	42.0	A:e
USGS	15290000	1991-01-03	42.0	A:e
USGS	15290000	1991-01-04	42.0	A:e
USGS	15290000	1991-01-05	42.0	A:e
USGS	15290000	1991-01-06	42.0	A:e
USGS	15290000	1991-01-07	42.0	A:e
USGS	15290000	1991-01-08	42.0	A:e
USGS	15290000	1991-01-09	42.0	A:e
USGS	15290000	1991-01-10	42.0	A:e
USGS	15290000	1991-01-11	40.0	A:e
USGS	15290000	1991-01-12	40.0	A:e
USGS	15290000	1991-01-13	40.0	A:e
USGS	15290000	1991-01-14	40.0	A:e
USGS	15290000	1991-01-15	40.0	A:e
USGS	15290000	1991-01-16	40.0	A:e
USGS	15290000	1991-01-17	40.0	A:e
USGS	15290000	1991-01-18	38.0	A:e
USGS	15290000	1991-01-19	38.0	A:e
USGS	15290000	1991-01-20	38.0	A:e
USGS	15290000	1991-01-21	38.0	A:e
USGS	15290000	1991-01-22	38.0	A:e
USGS	15290000	1991-01-23	38.0	A:e
USGS	15290000	1991-01-24	38.0	A:e
USGS	15290000	1991-01-25	38.0	A:e
USGS	15290000	1991-01-26	38.0	A:e
USGS	15290000	1991-01-27	38.0	A:e
USGS	15290000	1991-01-28	38.0	A:e
USGS	15290000	1991-01-29	38.0	A:e
USGS	15290000	1991-01-30	38.0	A:e
USGS	15290000	1991-01-31	38.0	A:e
USGS	15290000	1991-02-01	36.0	A:e
USGS	15290000	1991-02-02	36.0	A:e
USGS	15290000	1991-02-03	36.0	A:e
USGS	15290000	1991-02-04	36.0	A:e
USGS	15290000	1991-02-05	36.0	A:e
USGS	15290000	1991-02-06	36.0	A:e
USGS	15290000	1991-02-07	36.0	A:e
USGS	15290000	1991-02-08	36.0	A:e
USGS	15290000	1991-02-09	36.0	A:e
USGS	15290000	1991-02-10	36.0	A:e
USGS	15290000	1991-02-11	36.0	A:e
USGS	15290000	1991-02-12	36.0	A:e
USGS	15290000	1991-02-13	34.0	A:e
USGS	15290000	1991-02-14	34.0	A:e
USGS	15290000	1991-02-15	34.0	A:e
USGS	15290000	1991-02-16	34.0	A:e
USGS	15290000	1991-02-17	34.0	A:e
USGS	15290000	1991-02-18	34.0	A:e
USGS	15290000	1991-02-19	34.0	A:e
USGS	15290000	1991-02-20	34.0	A:e
USGS	15290000	1991-02-21	34.0	A:e
USGS	15290000	1991-02-22	34.0	A:e
USGS	15290000	1991-02-23	34.0	A:e
USGS	15290000	1991-02-24	34.0	A:e
USGS	15290000	1991-02-25	34.0	A:e
USGS	15290000	1991-02-26	34.0	A:e
USGS	15290000	1991-02-27	34.0	A:e
USGS	15290000	1991-02-28	34.0	A:e
USGS	15290000	1991-03-01	34.0	A:e
USGS	15290000	1991-03-02	34.0	A:e
USGS	15290000	1991-03-03	34.0	A:e
USGS	15290000	1991-03-04	32.0	A:e
USGS	15290000	1991-03-05	32.0	A:e
USGS	15290000	1991-03-06	32.0	A:e
USGS	15290000	1991-03-07	32.0	A:e
USGS	15290000	1991-03-08	32.0	A:e
USGS	15290000	1991-03-09	32.0	A:e
USGS	15290000	1991-03-10	30.0	A:e
USGS	15290000	1991-03-11	30.0	A:e
USGS	15290000	1991-03-12	30.0	A:e
USGS	15290000	1991-03-13	30.0	A:e
USGS	15290000	1991-03-14	30.0	A:e
USGS	15290000	1991-03-15	30.0	A:e
USGS	15290000	1991-03-16	28.0	A:e
USGS	15290000	1991-03-17	28.0	A:e
USGS	15290000	1991-03-18	28.0	A:e
USGS	15290000	1991-03-19	28.0	A:e
USGS	15290000	1991-03-20	28.0	A:e
USGS	15290000	1991-03-21	28.0	A:e
USGS	15290000	1991-03-22	28.0	A:e
USGS	15290000	1991-03-23	28.0	A:e
USGS	15290000	1991-03-24	28.0	A:e
USGS	15290000	1991-03-25	28.0	A:e
USGS	15290000	1991-03-26	28.0	A:e
USGS	15290000	1991-03-27	28.0	A:e
USGS	15290000	1991-03-28	28.0	A:e
USGS	15290000	1991-03-29	28.0	A:e
USGS	15290000	1991-03-30	28.0	A:e
USGS	15290000	1991-03-31	28.0	A:e
USGS	15290000	1991-04-01	28.0	A:e
USGS	15290000	1991-04-02	28.0	A:e
USGS	15290000	1991-04-03	28.0	A:e
USGS	15290000	1991-04-04	28.0	A:e
USGS	15290000	1991-04-05	28.0	A:e
USGS	15290000	1991-04-06	28.0	A:e
USGS	15290000	1991-04-07	28.0	A:e
USGS	15290000	1991-04-08	28.0	A:e
USGS	15290000	1991-04-09	28.0	A:e
USGS	15290000	1991-04-10	28.0	A:e
USGS	15290000	1991-04-11	28.0	A:e
USGS	15290000	1991-04-12	28.0	A:e
USGS	15290000	1991-04-13	28.0	A:e
USGS	15290000	1991-04-14	28.0	A:e
USGS	15290000	1991-04-15	28.0	A:e
USGS	15290000	1991-04-16	28.0	A:e
USGS	15290000	1991-04-17	28.0	A:e
USGS	15290000	1991-04-18	28.0	A:e
USGS	15290000	1991-04-19	29.0	A
USGS	15290000	1991-04-20	30.0	A
USGS	15290000	1991-04-21	31.0	A
USGS	15290000	1991-04-22	30.0	A
USGS	15290000	1991-04-23	31.0	A
USGS	15290000	1991-04-24	34.0	A
USGS	15290000	1991-04-25	40.0	A
USGS	15290000	1991-04-26	44.0	A
USGS	15290000	1991-04-27	50.0	A
USGS	15290000	1991-04-28	56.0	A
USGS	15290000	1991-04-29	64.0	A
USGS	15290000	1991-04-30	63.0	A
USGS	15290000	1991-05-01	68.0	A
USGS	15290000	1991-05-02	69.0	A
USGS	15290000	1991-05-03	65.0	A
USGS	15290000	1991-05-04	85.0	A
USGS	15290000	1991-05-05	96.0	A
USGS	15290000	1991-05-06	110	A
USGS	15290000	1991-05-07	127	A
USGS	15290000	1991-05-08	133	A
USGS	15290000	1991-05-09	137	A
USGS	15290000	1991-05-10	113	A
USGS	15290000	1991-05-11	110	A
USGS	15290000	1991-05-12	130	A
USGS	15290000	1991-05-13	153	A
USGS	15290000	1991-05-14	173	A
USGS	15290000	1991-05-15	183	A
USGS	15290000	1991-05-16	198	A
USGS	15290000	1991-05-17	237	A
USGS	15290000	1991-05-18	216	A
USGS	15290000	1991-05-19	242	A
USGS	15290000	1991-05-20	267	A
USGS	15290000	1991-05-21	300	A:e
USGS	15290000	1991-05-22	320	A:e
USGS	15290000	1991-05-23	340	A:e
USGS	15290000	1991-05-24	320	A:e
USGS	15290000	1991-05-25	360	A:e
USGS	15290000	1991-05-26	400	A:e
USGS	15290000	1991-05-27	500	A:e
