"site","date","year","jday","timing","resid.sig","peak"
"MACFARLANE RIVER AT OUTLET OF DAVY LAKE",2020-09-08,2020,252,101,0.226401328877698,151
"MACFARLANE RIVER AT OUTLET OF DAVY LAKE",2021-06-01,2021,152,1,0.199618744786904,151
"MACFARLANE RIVER AT OUTLET OF DAVY LAKE",2022-05-16,2022,136,-15,0.115031744695276,151
"SLAVE RIVER AT FITZGERALD (ALBERTA)",2000-09-18,2000,262,89,0.0396455612988336,173
"SLAVE RIVER AT FITZGERALD (ALBERTA)",2001-07-27,2001,208,35,0.0659914771631271,173
"SLAVE RIVER AT FITZGERALD (ALBERTA)",2002-03-01,2002,60,-113,0.0460081725819638,173
"SLAVE RIVER AT FITZGERALD (ALBERTA)",2003-05-04,2003,124,-49,0.0706272844339996,173
"SLAVE RIVER AT FITZGERALD (ALBERTA)",2004-03-04,2004,64,-109,0.0709280066534026,173
"SLAVE RIVER AT FITZGERALD (ALBERTA)",2005-05-01,2005,121,-52,0.0854553406965823,173
"SLAVE RIVER AT FITZGERALD (ALBERTA)",2006-04-26,2006,116,-57,0.0711200284742237,173
"SLAVE RIVER AT FITZGERALD (ALBERTA)",2007-05-11,2007,131,-42,0.0807345934621309,173
"SLAVE RIVER AT FITZGERALD (ALBERTA)",2008-05-14,2008,135,-38,0.0487078460290484,173
"SLAVE RIVER AT FITZGERALD (ALBERTA)",2009-05-09,2009,129,-44,0.0505128268827959,173
"SLAVE RIVER AT FITZGERALD (ALBERTA)",2010-04-26,2010,116,-57,0.0386066085099417,173
"SLAVE RIVER AT FITZGERALD (ALBERTA)",2011-07-16,2011,197,24,0.0596805381558758,173
"SLAVE RIVER AT FITZGERALD (ALBERTA)",2012-08-03,2012,216,43,0.0319040078476276,173
"SLAVE RIVER AT FITZGERALD (ALBERTA)",2013-03-16,2013,75,-98,0.0477013229492795,173
"SLAVE RIVER AT FITZGERALD (ALBERTA)",2014-05-12,2014,132,-41,0.0568223191637398,173
"SLAVE RIVER AT FITZGERALD (ALBERTA)",2015-05-02,2015,122,-51,0.0366908458709125,173
"SLAVE RIVER AT FITZGERALD (ALBERTA)",2016-09-11,2016,255,82,0.0423464577667685,173
"SLAVE RIVER AT FITZGERALD (ALBERTA)",2017-05-20,2017,140,-33,0.0582291541723798,173
"SLAVE RIVER AT FITZGERALD (ALBERTA)",2018-05-09,2018,129,-44,0.0726954280333645,173
"SLAVE RIVER AT FITZGERALD (ALBERTA)",2019-04-25,2019,115,-58,0.0371636195672139,173
"SLAVE RIVER AT FITZGERALD (ALBERTA)",2020-09-06,2020,250,77,0.0718189123616699,173
"SLAVE RIVER AT FITZGERALD (ALBERTA)",2021-03-03,2021,62,-111,0.0607489162749593,173
"SLAVE RIVER AT FITZGERALD (ALBERTA)",2022-05-19,2022,139,-34,0.0542279655739464,173
"HAY RIVER NEAR HAY RIVER",2000-04-30,2000,121,-33,0.375614149465937,154
"HAY RIVER NEAR HAY RIVER",2001-05-02,2001,122,-32,0.461758654842351,154
"HAY RIVER NEAR HAY RIVER",2002-05-16,2002,136,-18,0.246240422274088,154
"HAY RIVER NEAR HAY RIVER",2003-05-02,2003,122,-32,0.613326113925728,154
"HAY RIVER NEAR HAY RIVER",2004-04-26,2004,117,-37,0.239951640752636,154
"HAY RIVER NEAR HAY RIVER",2005-04-27,2005,117,-37,0.748625694652401,154
"HAY RIVER NEAR HAY RIVER",2006-04-25,2006,115,-39,0.625691766185148,154
"HAY RIVER NEAR HAY RIVER",2007-04-28,2007,118,-36,0.605701784096818,154
"HAY RIVER NEAR HAY RIVER",2008-05-06,2008,127,-27,0.534561359604043,154
"HAY RIVER NEAR HAY RIVER",2009-05-08,2009,128,-26,0.500264289952726,154
"HAY RIVER NEAR HAY RIVER",2010-04-27,2010,117,-37,0.576081270621276,154
"HAY RIVER NEAR HAY RIVER",2011-05-07,2011,127,-27,0.39728994229816,154
"HAY RIVER NEAR HAY RIVER",2012-05-03,2012,124,-30,0.339712956763953,154
"HAY RIVER NEAR HAY RIVER",2013-05-17,2013,137,-17,0.384690567767553,154
"HAY RIVER NEAR HAY RIVER",2014-05-08,2014,128,-26,0.436992748042617,154
"HAY RIVER NEAR HAY RIVER",2015-04-26,2015,116,-38,0.51134410676307,154
"HAY RIVER NEAR HAY RIVER",2016-04-29,2016,120,-34,0.495182118839046,154
"HAY RIVER NEAR HAY RIVER",2017-05-02,2017,122,-32,0.240308596909453,154
"HAY RIVER NEAR HAY RIVER",2018-05-07,2018,127,-27,0.296273770325166,154
"HAY RIVER NEAR HAY RIVER",2019-04-20,2019,110,-44,0.227053686660714,154
"HAY RIVER NEAR HAY RIVER",2020-05-04,2020,125,-29,0.485243477701456,154
"HAY RIVER NEAR HAY RIVER",2021-05-09,2021,129,-25,0.489557456481903,154
"HAY RIVER NEAR HAY RIVER",2022-05-09,2022,129,-25,0.588156454348334,154
"CHINCHAGA RIVER NEAR HIGH LEVEL",2000-08-14,2000,227,77,0.976363835181066,150
"CHINCHAGA RIVER NEAR HIGH LEVEL",2001-07-26,2001,207,57,0.963792731021125,150
"CHINCHAGA RIVER NEAR HIGH LEVEL",2002-08-05,2002,217,67,0.86356264667911,150
"CHINCHAGA RIVER NEAR HIGH LEVEL",2003-04-27,2003,117,-33,1.4468319351769,150
"CHINCHAGA RIVER NEAR HIGH LEVEL",2004-09-27,2004,271,121,1.1486248116856,150
"CHINCHAGA RIVER NEAR HIGH LEVEL",2005-04-25,2005,115,-35,1.60756403473842,150
"CHINCHAGA RIVER NEAR HIGH LEVEL",2006-04-22,2006,112,-38,0.787602504716393,150
"CHINCHAGA RIVER NEAR HIGH LEVEL",2007-05-09,2007,129,-21,1.32956594257791,150
"CHINCHAGA RIVER NEAR HIGH LEVEL",2008-05-07,2008,128,-22,0.932704597247093,150
"CHINCHAGA RIVER NEAR HIGH LEVEL",2009-05-09,2009,129,-21,0.829623227996137,150
"CHINCHAGA RIVER NEAR HIGH LEVEL",2010-04-27,2010,117,-33,0.807533065772978,150
"CHINCHAGA RIVER NEAR HIGH LEVEL",2011-07-25,2011,206,56,0.911679700834804,150
"CHINCHAGA RIVER NEAR HIGH LEVEL",2012-05-03,2012,124,-26,0.541445147283057,150
"CHINCHAGA RIVER NEAR HIGH LEVEL",2013-05-16,2013,136,-14,1.08670968024393,150
"CHINCHAGA RIVER NEAR HIGH LEVEL",2014-05-06,2014,126,-24,0.826664332015879,150
"CHINCHAGA RIVER NEAR HIGH LEVEL",2015-08-11,2015,223,73,0.689437488903433,150
"CHINCHAGA RIVER NEAR HIGH LEVEL",2016-06-21,2016,173,23,1.05527110047542,150
"CHINCHAGA RIVER NEAR HIGH LEVEL",2017-05-18,2017,138,-12,0.59114363930547,150
"CHINCHAGA RIVER NEAR HIGH LEVEL",2018-05-03,2018,123,-27,0.525945561703158,150
"CHINCHAGA RIVER NEAR HIGH LEVEL",2019-10-03,2019,276,126,0.919101614739232,150
"CHINCHAGA RIVER NEAR HIGH LEVEL",2020-07-09,2020,191,41,1.49323851219465,150
"CHINCHAGA RIVER NEAR HIGH LEVEL",2021-06-23,2021,174,24,1.08590166823687,150
"CHINCHAGA RIVER NEAR HIGH LEVEL",2022-05-10,2022,130,-20,1.38255620856622,150
"LOCKHART RIVER AT OUTLET OF ARTILLERY LAKE",2000-08-27,2000,240,-19,0.0806172740250859,259
"LOCKHART RIVER AT OUTLET OF ARTILLERY LAKE",2001-08-20,2001,232,-27,0.0700072101747629,259
"LOCKHART RIVER AT OUTLET OF ARTILLERY LAKE",2002-10-24,2002,297,38,0.0693507800346014,259
"LOCKHART RIVER AT OUTLET OF ARTILLERY LAKE",2003-06-05,2003,156,-103,0.099998997651361,259
"LOCKHART RIVER AT OUTLET OF ARTILLERY LAKE",2004-04-18,2004,109,-150,-0.023318403484321,259
"LOCKHART RIVER AT OUTLET OF ARTILLERY LAKE",2005-10-16,2005,289,30,0.0222726260188084,259
"LOCKHART RIVER AT OUTLET OF ARTILLERY LAKE",2006-07-31,2006,212,-47,0.095757553446391,259
"LOCKHART RIVER AT OUTLET OF ARTILLERY LAKE",2007-06-09,2007,160,-99,0.0799205775092955,259
"LOCKHART RIVER AT OUTLET OF ARTILLERY LAKE",2008-06-06,2008,158,-101,-0.00761894862130252,259
"LOCKHART RIVER AT OUTLET OF ARTILLERY LAKE",2009-04-20,2009,110,-149,0.0175039300311474,259
"LOCKHART RIVER AT OUTLET OF ARTILLERY LAKE",2010-04-22,2010,112,-147,-0.00380201734179175,259
"LOCKHART RIVER AT OUTLET OF ARTILLERY LAKE",2011-04-11,2011,101,-158,-0.0372501245838691,259
"LOCKHART RIVER AT OUTLET OF ARTILLERY LAKE",2012-06-07,2012,159,-100,0.0355032388422289,259
"LOCKHART RIVER AT OUTLET OF ARTILLERY LAKE",2013-06-10,2013,161,-98,0.00863044848131644,259
"LOCKHART RIVER AT OUTLET OF ARTILLERY LAKE",2014-06-05,2014,156,-103,-0.022445742970799,259
"LOCKHART RIVER AT OUTLET OF ARTILLERY LAKE",2015-10-18,2015,291,32,-0.00714264970923439,259
"LOCKHART RIVER AT OUTLET OF ARTILLERY LAKE",2016-06-13,2016,165,-94,0.0731418682946855,259
"LOCKHART RIVER AT OUTLET OF ARTILLERY LAKE",2017-06-05,2017,156,-103,0.0443495812687195,259
"LOCKHART RIVER AT OUTLET OF ARTILLERY LAKE",2018-04-22,2018,112,-147,-0.0481314463197006,259
"LOCKHART RIVER AT OUTLET OF ARTILLERY LAKE",2019-10-18,2019,291,32,-0.0357979430442334,259
"LOCKHART RIVER AT OUTLET OF ARTILLERY LAKE",2020-10-27,2020,301,42,0.142713353884721,259
"LOCKHART RIVER AT OUTLET OF ARTILLERY LAKE",2021-08-21,2021,233,-26,0.188118036743743,259
"LOCKHART RIVER AT OUTLET OF ARTILLERY LAKE",2022-04-09,2022,99,-160,0.104142084206399,259
"SNARE RIVER BELOW GHOST RIVER",2000-07-01,2000,183,-29,0.134947603676816,212
"SNARE RIVER BELOW GHOST RIVER",2001-06-27,2001,178,-34,0.410099448247494,212
"SNARE RIVER BELOW GHOST RIVER",2002-10-31,2002,304,92,0.0787469162029364,212
"SNARE RIVER BELOW GHOST RIVER",2003-03-02,2003,61,-151,0.0465927272312547,212
"SNARE RIVER BELOW GHOST RIVER",2004-09-16,2004,260,48,-0.0197923271704556,212
"SNARE RIVER BELOW GHOST RIVER",2005-07-11,2005,192,-20,0.229765230195142,212
"SNARE RIVER BELOW GHOST RIVER",2006-06-11,2006,162,-50,0.502645619231465,212
"SNARE RIVER BELOW GHOST RIVER",2007-06-29,2007,180,-32,0.0966081509242769,212
"SNARE RIVER BELOW GHOST RIVER",2008-10-30,2008,304,92,0.239092098528316,212
"SNARE RIVER BELOW GHOST RIVER",2009-03-01,2009,60,-152,0.119774964516055,212
"SNARE RIVER BELOW GHOST RIVER",2010-10-31,2010,304,92,0.0595334111707801,212
"SNARE RIVER BELOW GHOST RIVER",2011-05-17,2011,137,-75,0.075277258625291,212
"SNARE RIVER BELOW GHOST RIVER",2012-06-14,2012,166,-46,0.248483632416284,212
"SNARE RIVER BELOW GHOST RIVER",2013-07-12,2013,193,-19,-0.00188184988073092,212
"SNARE RIVER BELOW GHOST RIVER",2014-05-01,2014,121,-91,-0.069310271991855,212
"SNARE RIVER BELOW GHOST RIVER",2015-10-31,2015,304,92,-0.00901824768829518,212
"SNARE RIVER BELOW GHOST RIVER",2016-06-17,2016,169,-43,0.266590563217827,212
"SNARE RIVER BELOW GHOST RIVER",2017-07-01,2017,182,-30,0.130200321530627,212
"SNARE RIVER BELOW GHOST RIVER",2018-09-08,2018,251,39,0.0806437363878512,212
"SNARE RIVER BELOW GHOST RIVER",2019-05-21,2019,141,-71,0.077825237237553,212
"SNARE RIVER BELOW GHOST RIVER",2020-08-20,2020,233,21,0.167570128015315,212
"SNARE RIVER BELOW GHOST RIVER",2021-07-01,2021,182,-30,0.39280989102798,212
"SNARE RIVER BELOW GHOST RIVER",2022-03-01,2022,60,-152,0.0368295093616504,212
"YELLOWKNIFE RIVER AT OUTLET OF PROSPEROUS LAKE",2000-07-15,2000,197,196,0.0670422729279609,1
"YELLOWKNIFE RIVER AT OUTLET OF PROSPEROUS LAKE",2001-07-06,2001,187,186,0.385961484816703,1
"YELLOWKNIFE RIVER AT OUTLET OF PROSPEROUS LAKE",2002-10-15,2002,288,287,0.18907376479555,1
"YELLOWKNIFE RIVER AT OUTLET OF PROSPEROUS LAKE",2003-05-29,2003,149,148,0.0834190267670678,1
"YELLOWKNIFE RIVER AT OUTLET OF PROSPEROUS LAKE",2004-10-28,2004,302,301,-0.0788848108245194,1
"YELLOWKNIFE RIVER AT OUTLET OF PROSPEROUS LAKE",2005-10-26,2005,299,298,0.167989391683152,1
"YELLOWKNIFE RIVER AT OUTLET OF PROSPEROUS LAKE",2006-06-21,2006,172,171,0.355386225192352,1
"YELLOWKNIFE RIVER AT OUTLET OF PROSPEROUS LAKE",2007-06-07,2007,158,157,0.111890543509108,1
"YELLOWKNIFE RIVER AT OUTLET OF PROSPEROUS LAKE",2008-10-30,2008,304,303,0.33826561290243,1
"YELLOWKNIFE RIVER AT OUTLET OF PROSPEROUS LAKE",2009-08-04,2009,216,215,0.325843511578107,1
"YELLOWKNIFE RIVER AT OUTLET OF PROSPEROUS LAKE",2010-05-18,2010,138,137,0.104095031102671,1
"YELLOWKNIFE RIVER AT OUTLET OF PROSPEROUS LAKE",2011-10-31,2011,304,303,0.0176788683266546,1
"YELLOWKNIFE RIVER AT OUTLET OF PROSPEROUS LAKE",2012-07-12,2012,194,193,0.273959723972784,1
"YELLOWKNIFE RIVER AT OUTLET OF PROSPEROUS LAKE",2013-03-28,2013,87,86,0.0376433812243296,1
"YELLOWKNIFE RIVER AT OUTLET OF PROSPEROUS LAKE",2014-09-04,2014,247,246,-0.00812902765313017,1
"YELLOWKNIFE RIVER AT OUTLET OF PROSPEROUS LAKE",2015-04-05,2015,95,94,-0.166288715254498,1
"YELLOWKNIFE RIVER AT OUTLET OF PROSPEROUS LAKE",2016-07-21,2016,203,202,0.0429815097240258,1
"YELLOWKNIFE RIVER AT OUTLET OF PROSPEROUS LAKE",2017-09-13,2017,256,255,-0.0217411592209631,1
"YELLOWKNIFE RIVER AT OUTLET OF PROSPEROUS LAKE",2018-10-12,2018,285,284,0.0696671281463196,1
"YELLOWKNIFE RIVER AT OUTLET OF PROSPEROUS LAKE",2019-10-25,2019,298,297,0.153954404084191,1
"YELLOWKNIFE RIVER AT OUTLET OF PROSPEROUS LAKE",2020-08-27,2020,240,239,0.383015479623931,1
"YELLOWKNIFE RIVER AT OUTLET OF PROSPEROUS LAKE",2021-07-24,2021,205,204,0.410829848012095,1
"YELLOWKNIFE RIVER AT OUTLET OF PROSPEROUS LAKE",2022-05-28,2022,148,147,0.0695115331516075,1
"CAMERON RIVER BELOW REID LAKE",2000-05-21,2000,142,-26,0.00132119589134572,168
"CAMERON RIVER BELOW REID LAKE",2001-06-14,2001,165,-3,0.739512677132145,168
"CAMERON RIVER BELOW REID LAKE",2002-09-18,2002,261,93,0.33047661479083,168
"CAMERON RIVER BELOW REID LAKE",2003-04-30,2003,120,-48,0.336685991835632,168
"CAMERON RIVER BELOW REID LAKE",2004-08-06,2004,219,51,0.0287809168938444,168
"CAMERON RIVER BELOW REID LAKE",2005-10-29,2005,302,134,0.404629130793961,168
"CAMERON RIVER BELOW REID LAKE",2006-05-13,2006,133,-35,0.7183146930771,168
"CAMERON RIVER BELOW REID LAKE",2007-05-18,2007,138,-30,0.504159857311233,168
"CAMERON RIVER BELOW REID LAKE",2008-10-30,2008,304,136,0.397257911909025,168
"CAMERON RIVER BELOW REID LAKE",2009-07-29,2009,210,42,0.403627402430541,168
"CAMERON RIVER BELOW REID LAKE",2010-04-25,2010,115,-53,0.462650143034528,168
"CAMERON RIVER BELOW REID LAKE",2011-10-30,2011,303,135,0.161038812110244,168
"CAMERON RIVER BELOW REID LAKE",2012-05-24,2012,145,-23,0.527465513379346,168
"CAMERON RIVER BELOW REID LAKE",2013-07-14,2013,195,27,0.124087073690681,168
"CAMERON RIVER BELOW REID LAKE",2014-03-22,2014,81,-87,-0.0707414073375898,168
"CAMERON RIVER BELOW REID LAKE",2015-03-31,2015,90,-78,-0.245855044063425,168
"CAMERON RIVER BELOW REID LAKE",2016-05-03,2016,124,-44,-0.0362825725435719,168
"CAMERON RIVER BELOW REID LAKE",2017-05-08,2017,128,-40,-0.0997702001325602,168
"CAMERON RIVER BELOW REID LAKE",2018-10-24,2018,297,129,0.033732728188141,168
"CAMERON RIVER BELOW REID LAKE",2019-10-11,2019,284,116,0.0883462514438099,168
"CAMERON RIVER BELOW REID LAKE",2020-08-31,2020,244,76,0.726680808802623,168
"CAMERON RIVER BELOW REID LAKE",2021-07-24,2021,205,37,0.673237279403934,168
"CAMERON RIVER BELOW REID LAKE",2022-05-08,2022,128,-40,0.321500902262759,168
"BAKER CREEK AT OUTLET OF LOWER MARTIN LAKE",2000-03-29,2000,89,-65,-0.513583308624884,154
"BAKER CREEK AT OUTLET OF LOWER MARTIN LAKE",2001-05-21,2001,141,-13,8.22122339763996,154
"BAKER CREEK AT OUTLET OF LOWER MARTIN LAKE",2002-08-19,2002,231,77,5.06189845653141,154
"BAKER CREEK AT OUTLET OF LOWER MARTIN LAKE",2003-05-08,2003,128,-26,3.22570612691023,154
"BAKER CREEK AT OUTLET OF LOWER MARTIN LAKE",2004-06-20,2004,172,18,1.07059278547924,154
"BAKER CREEK AT OUTLET OF LOWER MARTIN LAKE",2005-10-07,2005,280,126,4.59144280894972,154
"BAKER CREEK AT OUTLET OF LOWER MARTIN LAKE",2006-05-10,2006,130,-24,7.68756671460244,154
"BAKER CREEK AT OUTLET OF LOWER MARTIN LAKE",2007-05-17,2007,137,-17,3.80987237356823,154
"BAKER CREEK AT OUTLET OF LOWER MARTIN LAKE",2008-10-10,2008,284,130,4.97919488573187,154
"BAKER CREEK AT OUTLET OF LOWER MARTIN LAKE",2009-05-17,2009,137,-17,6.04029849399993,154
"BAKER CREEK AT OUTLET OF LOWER MARTIN LAKE",2010-05-04,2010,124,-30,4.58757696548341,154
"BAKER CREEK AT OUTLET OF LOWER MARTIN LAKE",2011-10-31,2011,304,150,2.65864774798439,154
"BAKER CREEK AT OUTLET OF LOWER MARTIN LAKE",2012-05-15,2012,136,-18,6.70898596727361,154
"BAKER CREEK AT OUTLET OF LOWER MARTIN LAKE",2013-04-28,2013,118,-36,0.547406235818086,154
"BAKER CREEK AT OUTLET OF LOWER MARTIN LAKE",2014-03-30,2014,89,-65,-0.0546787729992463,154
"BAKER CREEK AT OUTLET OF LOWER MARTIN LAKE",2015-03-30,2015,89,-65,-0.021925516154632,154
"BAKER CREEK AT OUTLET OF LOWER MARTIN LAKE",2016-03-29,2016,89,-65,0.0108277406899824,154
"BAKER CREEK AT OUTLET OF LOWER MARTIN LAKE",2017-05-25,2017,145,-9,1.46084083465997,154
"BAKER CREEK AT OUTLET OF LOWER MARTIN LAKE",2018-07-06,2018,187,33,6.01239134240854,154
"BAKER CREEK AT OUTLET OF LOWER MARTIN LAKE",2019-06-14,2019,165,11,4.0581355256327,154
"BAKER CREEK AT OUTLET OF LOWER MARTIN LAKE",2020-08-14,2020,227,73,2.47039153477079,154
"BAKER CREEK AT OUTLET OF LOWER MARTIN LAKE",2021-06-04,2021,155,1,2.63414341668543,154
"BAKER CREEK AT OUTLET OF LOWER MARTIN LAKE",2022-06-03,2022,154,0,0.874685708342704,154
"LA MARTRE RIVER BELOW OUTLET OF LAC LA MARTRE",2000-02-29,2000,60,-114,0.0628229243628885,174
"LA MARTRE RIVER BELOW OUTLET OF LAC LA MARTRE",2001-09-29,2001,272,98,0.0447258525298966,174
"LA MARTRE RIVER BELOW OUTLET OF LAC LA MARTRE",2002-09-25,2002,268,94,0.0502526166642752,174
"LA MARTRE RIVER BELOW OUTLET OF LAC LA MARTRE",2003-08-25,2003,237,63,0.0881229803500971,174
"LA MARTRE RIVER BELOW OUTLET OF LAC LA MARTRE",2004-02-29,2004,60,-114,0.0561433787985411,174
"LA MARTRE RIVER BELOW OUTLET OF LAC LA MARTRE",2005-07-21,2005,202,28,0.00481051431653601,174
"LA MARTRE RIVER BELOW OUTLET OF LAC LA MARTRE",2006-07-01,2006,182,8,0.133682222267011,174
"LA MARTRE RIVER BELOW OUTLET OF LAC LA MARTRE",2007-08-11,2007,223,49,0.0769647995613185,174
"LA MARTRE RIVER BELOW OUTLET OF LAC LA MARTRE",2008-09-25,2008,269,95,0.0270548067880745,174
"LA MARTRE RIVER BELOW OUTLET OF LAC LA MARTRE",2009-10-08,2009,281,107,0.0981027137790864,174
"LA MARTRE RIVER BELOW OUTLET OF LAC LA MARTRE",2010-10-13,2010,286,112,0.0821319364230741,174
"LA MARTRE RIVER BELOW OUTLET OF LAC LA MARTRE",2011-05-13,2011,133,-41,0.0866018937043789,174
"LA MARTRE RIVER BELOW OUTLET OF LAC LA MARTRE",2012-10-26,2012,300,126,0.170297135315625,174
"LA MARTRE RIVER BELOW OUTLET OF LAC LA MARTRE",2013-03-01,2013,60,-114,0.153493069595419,174
"LA MARTRE RIVER BELOW OUTLET OF LAC LA MARTRE",2014-03-01,2014,60,-114,-0.0604330432221564,174
"LA MARTRE RIVER BELOW OUTLET OF LAC LA MARTRE",2015-09-28,2015,271,97,-0.0906418449392157,174
"LA MARTRE RIVER BELOW OUTLET OF LAC LA MARTRE",2016-06-18,2016,170,-4,-0.0115080672484644,174
"LA MARTRE RIVER BELOW OUTLET OF LAC LA MARTRE",2017-08-21,2017,233,59,0.0917635236365142,174
"LA MARTRE RIVER BELOW OUTLET OF LAC LA MARTRE",2018-09-29,2018,272,98,0.0949741214405009,174
"LA MARTRE RIVER BELOW OUTLET OF LAC LA MARTRE",2019-10-09,2019,282,108,0.121949913207699,174
"LA MARTRE RIVER BELOW OUTLET OF LAC LA MARTRE",2020-05-08,2020,129,-45,0.0925157781682777,174
"DEZADEASH RIVER AT HAINES JUNCTION",2000-07-15,2000,197,21,0.382917893028895,176
"DEZADEASH RIVER AT HAINES JUNCTION",2001-06-18,2001,169,-7,0.237548448772523,176
"DEZADEASH RIVER AT HAINES JUNCTION",2002-05-27,2002,147,-29,0.136546776467557,176
"DEZADEASH RIVER AT HAINES JUNCTION",2003-05-01,2003,121,-55,0.159244095531015,176
"DEZADEASH RIVER AT HAINES JUNCTION",2004-05-04,2004,125,-51,0.133703704534742,176
"DEZADEASH RIVER AT HAINES JUNCTION",2005-06-06,2005,157,-19,0.18410820826902,176
"DEZADEASH RIVER AT HAINES JUNCTION",2006-06-11,2006,162,-14,0.155011868371113,176
"DEZADEASH RIVER AT HAINES JUNCTION",2007-05-27,2007,147,-29,0.10480008082104,176
"DEZADEASH RIVER AT HAINES JUNCTION",2008-05-26,2008,147,-29,0.197138051109783,176
"DEZADEASH RIVER AT HAINES JUNCTION",2009-05-06,2009,126,-50,0.244828816467109,176
"DEZADEASH RIVER AT HAINES JUNCTION",2010-05-02,2010,122,-54,0.132166644606771,176
"DEZADEASH RIVER AT HAINES JUNCTION",2011-08-14,2011,226,50,0.308913912821839,176
"DEZADEASH RIVER AT HAINES JUNCTION",2012-06-10,2012,162,-14,0.238614165682675,176
"DEZADEASH RIVER AT HAINES JUNCTION",2013-06-02,2013,153,-23,0.209567997654029,176
"DEZADEASH RIVER AT HAINES JUNCTION",2014-05-11,2014,131,-45,0.13782368042166,176
"DEZADEASH RIVER AT HAINES JUNCTION",2015-04-18,2015,108,-68,0.0842818793724304,176
"DEZADEASH RIVER AT HAINES JUNCTION",2016-06-16,2016,168,-8,0.0952420119051705,176
"DEZADEASH RIVER AT HAINES JUNCTION",2017-06-19,2017,170,-6,0.208346199134555,176
"DEZADEASH RIVER AT HAINES JUNCTION",2018-05-12,2018,132,-44,0.0732174385282727,176
"DEZADEASH RIVER AT HAINES JUNCTION",2019-04-22,2019,112,-64,0.03674503089659,176
"DEZADEASH RIVER AT HAINES JUNCTION",2020-09-13,2020,257,81,0.23080786901214,176
"DEZADEASH RIVER AT HAINES JUNCTION",2021-06-17,2021,168,-8,0.167661064064303,176
"DEZADEASH RIVER AT HAINES JUNCTION",2022-06-08,2022,159,-17,0.227847379826442,176
"SEKULMUN RIVER AT OUTLET OF SEKULMUN LAKE",2000-08-26,2000,239,49,0.82635928567705,190
"SEKULMUN RIVER AT OUTLET OF SEKULMUN LAKE",2001-08-09,2001,221,31,0.485325896641416,190
"SEKULMUN RIVER AT OUTLET OF SEKULMUN LAKE",2002-05-29,2002,149,-41,0.350064872452997,190
"SEKULMUN RIVER AT OUTLET OF SEKULMUN LAKE",2003-03-08,2003,67,-123,0.174292830755621,190
"SEKULMUN RIVER AT OUTLET OF SEKULMUN LAKE",2004-05-20,2004,141,-49,0.471505197569006,190
"SEKULMUN RIVER AT OUTLET OF SEKULMUN LAKE",2005-05-02,2005,122,-68,0.169621817092352,190
"SEKULMUN RIVER AT OUTLET OF SEKULMUN LAKE",2006-03-23,2006,82,-108,0.158709487383129,190
"SEKULMUN RIVER AT OUTLET OF SEKULMUN LAKE",2007-05-05,2007,125,-65,0.444857505092425,190
"SEKULMUN RIVER AT OUTLET OF SEKULMUN LAKE",2008-05-07,2008,128,-62,0.346448651548313,190
"SEKULMUN RIVER AT OUTLET OF SEKULMUN LAKE",2009-05-08,2009,128,-62,0.782264849314872,190
"SEKULMUN RIVER AT OUTLET OF SEKULMUN LAKE",2010-05-01,2010,121,-69,0.260549645507393,190
"SEKULMUN RIVER AT OUTLET OF SEKULMUN LAKE",2011-08-20,2011,232,42,0.627197027502731,190
"SEKULMUN RIVER AT OUTLET OF SEKULMUN LAKE",2012-07-05,2012,187,-3,0.532282016609524,190
"SEKULMUN RIVER AT OUTLET OF SEKULMUN LAKE",2013-07-30,2013,211,21,0.561242382371111,190
"SEKULMUN RIVER AT OUTLET OF SEKULMUN LAKE",2014-05-21,2014,141,-49,0.286392141605823,190
"SEKULMUN RIVER AT OUTLET OF SEKULMUN LAKE",2015-04-12,2015,102,-88,0.229235796985321,190
"SEKULMUN RIVER AT OUTLET OF SEKULMUN LAKE",2016-04-04,2016,95,-95,0.252742473174782,190
"SEKULMUN RIVER AT OUTLET OF SEKULMUN LAKE",2017-07-21,2017,202,12,0.336666541230521,190
"SEKULMUN RIVER AT OUTLET OF SEKULMUN LAKE",2018-03-19,2018,78,-112,0.193921842738148,190
"SEKULMUN RIVER AT OUTLET OF SEKULMUN LAKE",2019-08-02,2019,214,24,0.100637025149854,190
"SEKULMUN RIVER AT OUTLET OF SEKULMUN LAKE",2020-04-19,2020,110,-80,0.795775215755673,190
"SEKULMUN RIVER AT OUTLET OF SEKULMUN LAKE",2021-06-17,2021,168,-22,0.24743553145144,190
"SEKULMUN RIVER AT OUTLET OF SEKULMUN LAKE",2022-06-09,2022,160,-30,0.529190087615185,190
"GILTANA CREEK NEAR THE MOUTH",2000-08-24,2000,237,85,3.35667652796731,152
"GILTANA CREEK NEAR THE MOUTH",2001-06-04,2001,155,3,2.73829307921333,152
"GILTANA CREEK NEAR THE MOUTH",2002-05-22,2002,142,-10,2.29001008077855,152
"GILTANA CREEK NEAR THE MOUTH",2003-05-02,2003,122,-30,0.847793585682045,152
"GILTANA CREEK NEAR THE MOUTH",2004-05-09,2004,130,-22,2.77409593809825,152
"GILTANA CREEK NEAR THE MOUTH",2005-04-30,2005,120,-32,2.90683565177558,152
"GILTANA CREEK NEAR THE MOUTH",2006-05-24,2006,144,-8,1.83703355598822,152
"GILTANA CREEK NEAR THE MOUTH",2007-07-04,2007,185,33,1.51079954848676,152
"GILTANA CREEK NEAR THE MOUTH",2008-08-30,2008,243,91,1.78525136411402,152
