"station","year","month","variable","value"
"10ED002",2013,10,"snowfall",0.0284349481331971
"10ED002",2013,11,"snowfall",0.0383941738375978
"10ED002",2013,12,"snowfall",0.0719819540375526
"10ED002",2014,1,"snowfall",0.03868003957867
"10ED002",2014,2,"snowfall",0.0102184070965476
"10ED002",2014,3,"snowfall",0.0208322120456758
"10ED002",2014,4,"snowfall",0.0436971584677237
"10ED002",2014,5,"snowfall",0.0106600168628408
"10ED002",2014,6,"snowfall",0.00475158774686268
"10ED002",2014,7,"snowfall",9.25249339593842e-05
"10ED002",2014,8,"snowfall",9.7832883892272e-05
"10ED002",2014,9,"snowfall",0.0123891121054859
"10ED002",2014,10,"snowfall",0.0484808493153583
"10ED002",2014,11,"snowfall",0.0313787371780058
"10ED002",2014,12,"snowfall",0.0208518330756589
"10ED002",2015,1,"snowfall",0.0499727694142288
"10ED002",2015,2,"snowfall",0.0291555878804537
"10ED002",2015,3,"snowfall",0.0318125987003288
"10ED002",2015,4,"snowfall",0.0236224452808695
"10ED002",2015,5,"snowfall",0.00641162650985847
"10ED002",2015,6,"snowfall",0.00184022505077152
"10ED002",2015,7,"snowfall",5.37346951298819e-05
"10ED002",2015,8,"snowfall",0.00207488621345688
"10ED002",2015,9,"snowfall",0.0205073829154143
"10ED002",2015,10,"snowfall",0.0294446999734257
"10ED002",2015,11,"snowfall",0.03422777708382
"10ED002",2015,12,"snowfall",0.023026353981792
"10ED002",2016,1,"snowfall",0.0202235385957214
"10ED002",2016,2,"snowfall",0.0305185691307761
"10ED002",2016,3,"snowfall",0.0234299829374274
"10ED002",2016,4,"snowfall",0.0295210059978636
"10ED002",2016,5,"snowfall",0.0179647375991749
"10ED002",2016,6,"snowfall",0.000305848246411813
"10ED002",2016,7,"snowfall",6.95417294613698e-05
"10ED002",2016,8,"snowfall",0.0032021928644675
"10ED002",2016,9,"snowfall",0.0115010715854858
"10ED002",2016,10,"snowfall",0.0234045761786414
"10ED002",2016,11,"snowfall",0.0182927542538184
"10ED002",2016,12,"snowfall",0.0225344565276242
"10ED002",2017,1,"snowfall",0.0260605006395771
"10ED002",2017,2,"snowfall",0.0180810713301936
"10ED002",2017,3,"snowfall",0.0374835461831187
"10ED002",2017,4,"snowfall",0.0204598584812975
"10ED002",2017,5,"snowfall",0.0196798790899245
"10ED002",2017,6,"snowfall",0.00601921036308818
"10ED002",2017,7,"snowfall",0.00122934851199359
"10ED002",2017,8,"snowfall",0.00024217731189688
"10ED002",2017,9,"snowfall",0.00368834221313881
"10ED002",2017,10,"snowfall",0.0449785344170272
"10ED002",2017,11,"snowfall",0.0342556434598449
"10ED002",2017,12,"snowfall",0.0148526957643257
"10ED002",2018,1,"snowfall",0.0359625431583053
"10ED002",2018,2,"snowfall",0.0246045581049055
"10ED002",2018,3,"snowfall",0.0250973716187945
"10ED002",2018,4,"snowfall",0.0231982297976923
"10ED002",2018,5,"snowfall",0.0066593637345614
"10ED002",2018,6,"snowfall",0.005029123515574
"10ED002",2018,7,"snowfall",7.0085620046747e-05
"10ED002",2018,8,"snowfall",0.000907201073836815
"10ED002",2018,9,"snowfall",0.00800652443638249
"10ED002",2018,10,"snowfall",0.031675895187528
"10ED002",2018,11,"snowfall",0.0377458337551016
"10ED002",2018,12,"snowfall",0.0226431547530902
"10ED002",2019,1,"snowfall",0.0454350297855831
"10ED002",2019,2,"snowfall",0.0185701628804856
"10ED002",2019,3,"snowfall",0.00474384055167273
"10ED002",2019,4,"snowfall",0.0229486440829057
"10ED002",2019,5,"snowfall",0.0125014866715944
"10ED002",2019,6,"snowfall",0.00396249887514616
"10ED002",2019,7,"snowfall",9.00784936233659e-05
"10ED002",2019,8,"snowfall",0.0188438986615483
"10ED002",2019,9,"snowfall",0.00661579438467648
"10ED002",2019,10,"snowfall",0.0402681953833666
"10ED002",2019,11,"snowfall",0.0500078900020007
"10ED002",2019,12,"snowfall",0.0340522596104584
"10ED002",2020,1,"snowfall",0.0302700976725173
"10ED002",2020,2,"snowfall",0.0372156804348692
"10ED002",2020,3,"snowfall",0.0342163554379004
"10ED002",2020,4,"snowfall",0.026464990776856
"10ED002",2020,5,"snowfall",0.019896231996992
"10ED002",2020,6,"snowfall",0.00158822205224958
"10ED002",2020,7,"snowfall",1.76214366125612e-05
"10ED002",2020,8,"snowfall",0.00209119102972191
"10ED002",2020,9,"snowfall",0.00573099279643949
"10ED002",2020,10,"snowfall",0.0313262913565649
"10ED002",2020,11,"snowfall",0.0529688886402426
"10ED002",2020,12,"snowfall",0.0393916164451718
"10ED002",2021,1,"snowfall",0.0267124323246523
"10ED002",2021,2,"snowfall",0.029589702329599
"10ED002",2021,3,"snowfall",0.0491875357690699
"10ED002",2021,4,"snowfall",0.0280444717526522
"10ED002",2021,5,"snowfall",0.0162029232951489
"10ED002",2021,6,"snowfall",0.000780496751442028
"10ED002",2021,7,"snowfall",0.000352501159715326
"10ED002",2021,8,"snowfall",0.00148391374992967
"10ED002",2021,9,"snowfall",0.0173151038093694
"10ED002",2021,10,"snowfall",0.0204781903533776
"10ED002",2021,11,"snowfall",0.0649251328484598
"10ED002",2021,12,"snowfall",0.0263655048879438
"10ED002",2022,1,"snowfall",0.0533734043670381
"10ED002",2022,2,"snowfall",0.0639245302178529
"10ED002",2022,3,"snowfall",0.0368573530114113
"10ED002",2022,4,"snowfall",0.0294646156689911
"10ED002",2022,5,"snowfall",0.0321917277431987
"10ED002",2022,6,"snowfall",0.0015915796328309
"10ED002",2022,7,"snowfall",0.000115670333077244
"10ED002",2022,8,"snowfall",8.7246554268182e-05
"10ED002",2022,9,"snowfall",0.00192027208505657
"10ED002",2022,10,"snowfall",0.0328664528821645
"10ED002",2022,11,"snowfall",0.0270856838751648
"10ED002",2022,12,"snowfall",0.0334836961340722
"10ED002",2023,1,"snowfall",0.0299471480820602
"10ED002",2023,2,"snowfall",0.0349349790717302
"10ED002",2023,3,"snowfall",0.0193874748461449
"10ED002",2023,4,"snowfall",0.0359544996643243
"10ED002",2023,5,"snowfall",0.00275219687019318
"10ED002",2023,6,"snowfall",0.00276163393003893
"10ED002",2023,7,"snowfall",0.000291543598687746
"10ED002",2023,8,"snowfall",0.000193588073665961
"10ED002",2023,9,"snowfall",0.00467181256788797
"10ED002",2023,10,"snowfall",0.013942070529822
"10ED002",2023,11,"snowfall",0.0428311542108796
"10ED002",2023,12,"snowfall",0.0244659226685395
"10ED002",2024,1,"snowfall",0.0306668780353783
"10ED002",2024,2,"snowfall",0.0159882412967054
"10ED002",2024,3,"snowfall",0.0156088074988207
"10ED002",2024,4,"snowfall",0.0240562839166449
"10ED002",2024,5,"snowfall",0.0116871225554645
"10ED002",2024,6,"snowfall",0.00107439181727991
"10ED002",2024,7,"snowfall",0.000138009815390542
"10ED002",2024,8,"snowfall",0.00019873312710804
"10ED002",2024,9,"snowfall",0.00725986388139566
"10ED002",2024,10,"snowfall",0.0362819345316953
"10ED002",2024,11,"snowfall",0.0343020150058591
"10ED002",2024,12,"snowfall",0.032711432303803
"10ED003",1967,1,"snowfall",0.0125234613320886
"10ED003",1967,2,"snowfall",0.0173220168480023
"10ED003",1967,3,"snowfall",0.0195430563283506
"10ED003",1967,4,"snowfall",0.0128849162869055
"10ED003",1967,5,"snowfall",0.0127983749274462
"10ED003",1967,6,"snowfall",0
"10ED003",1967,7,"snowfall",0
"10ED003",1967,8,"snowfall",0
"10ED003",1967,9,"snowfall",0.000282132671713749
"10ED003",1967,10,"snowfall",0.0403665351673603
"10ED003",1967,11,"snowfall",0.0222445148794691
"10ED003",1967,12,"snowfall",0.020012440441496
"10ED003",1968,1,"snowfall",0.0356990146782027
"10ED003",1968,2,"snowfall",0.00728914712113639
"10ED003",1968,3,"snowfall",0.0130901178333776
"10ED003",1968,4,"snowfall",0.0240180719679152
"10ED003",1968,5,"snowfall",0.000233413824647787
"10ED003",1968,6,"snowfall",0
"10ED003",1968,7,"snowfall",0
"10ED003",1968,8,"snowfall",0
"10ED003",1968,9,"snowfall",3.88563358799565e-06
"10ED003",1968,10,"snowfall",0.0270439438785865
"10ED003",1968,11,"snowfall",0.0210730778669098
"10ED003",1968,12,"snowfall",0.017756105759422
"10ED003",1969,1,"snowfall",0.0127091228245076
"10ED003",1969,2,"snowfall",0.0135899292092634
"10ED003",1969,3,"snowfall",0.0179198021423857
"10ED003",1969,4,"snowfall",0.0329648743630205
"10ED003",1969,5,"snowfall",0.00129640599349105
"10ED003",1969,6,"snowfall",3.66815904800859e-05
"10ED003",1969,7,"snowfall",0
"10ED003",1969,8,"snowfall",0
"10ED003",1969,9,"snowfall",0.00310240589307158
"10ED003",1969,10,"snowfall",0.00267013316217589
"10ED003",1969,11,"snowfall",0.026644522059949
"10ED003",1969,12,"snowfall",0.0133746070958609
"10ED003",1970,1,"snowfall",0.0278332859181472
"10ED003",1970,2,"snowfall",0.00960984881776761
"10ED003",1970,3,"snowfall",0.00828066056211114
"10ED003",1970,4,"snowfall",0.0130453050124086
"10ED003",1970,5,"snowfall",0.00223111838467944
"10ED003",1970,6,"snowfall",0
"10ED003",1970,7,"snowfall",0
"10ED003",1970,8,"snowfall",0
"10ED003",1970,9,"snowfall",0.0408564868131994
"10ED003",1970,10,"snowfall",0.0214241454342687
"10ED003",1970,11,"snowfall",0.0130775632912369
"10ED003",1970,12,"snowfall",0.0234518187319984
"10ED003",1971,1,"snowfall",0.0183207228420849
"10ED003",1971,2,"snowfall",0.0118883324397048
"10ED003",1971,3,"snowfall",0.0154262779024069
"10ED003",1971,4,"snowfall",0.0174364476979314
"10ED003",1971,5,"snowfall",0.0244057783575556
"10ED003",1971,6,"snowfall",0
"10ED003",1971,7,"snowfall",0
"10ED003",1971,8,"snowfall",0
"10ED003",1971,9,"snowfall",0.00341473459031541
"10ED003",1971,10,"snowfall",0.019622473041545
"10ED003",1971,11,"snowfall",0.0269153671396026
"10ED003",1971,12,"snowfall",0.0153672243927581
"10ED003",1972,1,"snowfall",0.0199869416935005
"10ED003",1972,2,"snowfall",0.0143696318572017
"10ED003",1972,3,"snowfall",0.023556997753314
"10ED003",1972,4,"snowfall",0.03727933661971
"10ED003",1972,5,"snowfall",0.00279669527371934
"10ED003",1972,6,"snowfall",0
"10ED003",1972,7,"snowfall",0
"10ED003",1972,8,"snowfall",0
"10ED003",1972,9,"snowfall",0.00340694916143331
"10ED003",1972,10,"snowfall",0.0149044577664856
"10ED003",1972,11,"snowfall",0.0135397633793213
"10ED003",1972,12,"snowfall",0.0330376362326693
"10ED003",1973,1,"snowfall",0.0288059724355725
"10ED003",1973,2,"snowfall",0.00692490873226429
"10ED003",1973,3,"snowfall",0.0123749532113396
"10ED003",1973,4,"snowfall",0.00659623748258596
"10ED003",1973,5,"snowfall",0
"10ED003",1973,6,"snowfall",0
"10ED003",1973,7,"snowfall",0
"10ED003",1973,8,"snowfall",0.00419387710351786
"10ED003",1973,9,"snowfall",0
"10ED003",1973,10,"snowfall",0.011712258646796
"10ED003",1973,11,"snowfall",0.0238018287624387
"10ED003",1973,12,"snowfall",0.0285728780327192
"10ED003",1974,1,"snowfall",0.0196648399415042
"10ED003",1974,2,"snowfall",0.0286496481463527
"10ED003",1974,3,"snowfall",0.0146522707488424
"10ED003",1974,4,"snowfall",0.0150821240380457
"10ED003",1974,5,"snowfall",0.0146281255893013
"10ED003",1974,6,"snowfall",0
"10ED003",1974,7,"snowfall",0
"10ED003",1974,8,"snowfall",8.25629556831188e-07
"10ED003",1974,9,"snowfall",0.010172672033266
"10ED003",1974,10,"snowfall",0.0334758370496662
"10ED003",1974,11,"snowfall",0.0165418753370424
"10ED003",1974,12,"snowfall",0.0304747199800409
"10ED003",1975,1,"snowfall",0.0247375905076393
"10ED003",1975,2,"snowfall",0.0079973437947015
"10ED003",1975,3,"snowfall",0.0253142380633436
"10ED003",1975,4,"snowfall",0.0112470274604835
"10ED003",1975,5,"snowfall",0.00358657321518298
"10ED003",1975,6,"snowfall",0
"10ED003",1975,7,"snowfall",0
"10ED003",1975,8,"snowfall",0
"10ED003",1975,9,"snowfall",0.0133332012105157
"10ED003",1975,10,"snowfall",0.029709202405716
"10ED003",1975,11,"snowfall",0.040547517940621
"10ED003",1975,12,"snowfall",0.0183151891512949
"10ED003",1976,1,"snowfall",0.021361864859555
"10ED003",1976,2,"snowfall",0.0329156302154779
"10ED003",1976,3,"snowfall",0.0254995964058296
"10ED003",1976,4,"snowfall",0.0074389151171483
"10ED003",1976,5,"snowfall",1.67349710682768e-06
"10ED003",1976,6,"snowfall",0.00193300442303042
"10ED003",1976,7,"snowfall",0
"10ED003",1976,8,"snowfall",0
"10ED003",1976,9,"snowfall",0
"10ED003",1976,10,"snowfall",0.00769118534404187
"10ED003",1976,11,"snowfall",0.002890967266157
"10ED003",1976,12,"snowfall",0.0100248185574092
"10ED003",1977,1,"snowfall",0.0256435884175616
"10ED003",1977,2,"snowfall",0.0124946282694117
"10ED003",1977,3,"snowfall",0.0173082159709124
"10ED003",1977,4,"snowfall",0.00848629717531421
"10ED003",1977,5,"snowfall",0.0111872928364287
"10ED003",1977,6,"snowfall",0
"10ED003",1977,7,"snowfall",0
"10ED003",1977,8,"snowfall",0
"10ED003",1977,9,"snowfall",0.000720969397989794
"10ED003",1977,10,"snowfall",0.0238242208010802
"10ED003",1977,11,"snowfall",0.0362163433663652
"10ED003",1977,12,"snowfall",0.0145212838167589
"10ED003",1978,1,"snowfall",0.0105570228648039
"10ED003",1978,2,"snowfall",0.00351997568094899
"10ED003",1978,3,"snowfall",0.0190170171298513
"10ED003",1978,4,"snowfall",0.0145782743599134
"10ED003",1978,5,"snowfall",0.00537169692924065
"10ED003",1978,6,"snowfall",0
"10ED003",1978,7,"snowfall",0
"10ED003",1978,8,"snowfall",0
"10ED003",1978,9,"snowfall",0
"10ED003",1978,10,"snowfall",0.0226538238658835
"10ED003",1978,11,"snowfall",0.0373798983006704
"10ED003",1978,12,"snowfall",0.0145158276325012
"10ED003",1979,1,"snowfall",0.00366360847009303
"10ED003",1979,2,"snowfall",0.0133114755824695
"10ED003",1979,3,"snowfall",0.0312595043915489
"10ED003",1979,4,"snowfall",0.00875515496949499
"10ED003",1979,5,"snowfall",0.00217233250393726
"10ED003",1979,6,"snowfall",1.44624035197955e-05
"10ED003",1979,7,"snowfall",0
"10ED003",1979,8,"snowfall",0
"10ED003",1979,9,"snowfall",0
"10ED003",1979,10,"snowfall",0.00302412190604647
"10ED003",1979,11,"snowfall",0.00902529597857476
"10ED003",1979,12,"snowfall",0.0210791518152307
"10ED003",1980,1,"snowfall",0.02404359617684
"10ED003",1980,2,"snowfall",0.012426534494457
"10ED003",1980,3,"snowfall",0.00865046900567425
"10ED003",1980,4,"snowfall",0.00582995891969383
"10ED003",1980,5,"snowfall",0.000539725028892789
"10ED003",1980,6,"snowfall",0
"10ED003",1980,7,"snowfall",0
"10ED003",1980,8,"snowfall",0
"10ED003",1980,9,"snowfall",0.0114880151118591
"10ED003",1980,10,"snowfall",0.00489197228410751
"10ED003",1980,11,"snowfall",0.0251288585509582
"10ED003",1980,12,"snowfall",0.0174926517713214
"10ED003",1981,1,"snowfall",0.0121009399459214
"10ED003",1981,2,"snowfall",0.0182996326468791
"10ED003",1981,3,"snowfall",0.0124911708980166
"10ED003",1981,4,"snowfall",0.06583988931001
"10ED003",1981,5,"snowfall",0.00369509445337007
"10ED003",1981,6,"snowfall",0
"10ED003",1981,7,"snowfall",0
"10ED003",1981,8,"snowfall",0.00240592170675841
"10ED003",1981,9,"snowfall",0.0012030935778514
"10ED003",1981,10,"snowfall",0.0854653969791333
"10ED003",1981,11,"snowfall",0.0287634767844899
"10ED003",1981,12,"snowfall",0.0270209887966292
"10ED003",1982,1,"snowfall",0.00851562135830644
"10ED003",1982,2,"snowfall",0.0163204425981876
"10ED003",1982,3,"snowfall",0.0137556562659108
"10ED003",1982,4,"snowfall",0.0230473299862673
"10ED003",1982,5,"snowfall",0.00974291079713027
"10ED003",1982,6,"snowfall",0.000164955099631
"10ED003",1982,7,"snowfall",0
"10ED003",1982,8,"snowfall",0
"10ED003",1982,9,"snowfall",2.29731589427183e-05
"10ED003",1982,10,"snowfall",0.0578489275116597
"10ED003",1982,11,"snowfall",0.0149333939704752
"10ED003",1982,12,"snowfall",0.0159901247363754
"10ED003",1983,1,"snowfall",0.0236610998327178
"10ED003",1983,2,"snowfall",0.0130024104820064
"10ED003",1983,3,"snowfall",0.023992059007944
"10ED003",1983,4,"snowfall",0.01855125589116
"10ED003",1983,5,"snowfall",0.0237229611260957
"10ED003",1983,6,"snowfall",0
"10ED003",1983,7,"snowfall",0
"10ED003",1983,8,"snowfall",0
"10ED003",1983,9,"snowfall",0.0164917504646544
"10ED003",1983,10,"snowfall",0.0264446217079385
"10ED003",1983,11,"snowfall",0.0132064990163366
"10ED003",1983,12,"snowfall",0.00902901410532121
"10ED003",1984,1,"snowfall",0.0257586941328418
"10ED003",1984,2,"snowfall",0.0269111082561535
"10ED003",1984,3,"snowfall",0.0126420267619564
"10ED003",1984,4,"snowfall",0.0102552019396459
"10ED003",1984,5,"snowfall",0.000162219629273835
"10ED003",1984,6,"snowfall",0
"10ED003",1984,7,"snowfall",0
"10ED003",1984,8,"snowfall",0.0245438652095696
"10ED003",1984,9,"snowfall",0.000253429928626739
"10ED003",1984,10,"snowfall",0.0430215285535931
"10ED003",1984,11,"snowfall",0.0186104424247007
"10ED003",1984,12,"snowfall",0.0159110454421048
"10ED003",1985,1,"snowfall",0.0284771376343404
"10ED003",1985,2,"snowfall",0.0451818360070183
"10ED003",1985,3,"snowfall",0.00642274702119448
"10ED003",1985,4,"snowfall",0.0165142502331149
"10ED003",1985,5,"snowfall",0.00599202045073884
"10ED003",1985,6,"snowfall",5.89349968374132e-05
"10ED003",1985,7,"snowfall",0
"10ED003",1985,8,"snowfall",0
"10ED003",1985,9,"snowfall",0.00272020442424988
"10ED003",1985,10,"snowfall",0.0395398748034948
"10ED003",1985,11,"snowfall",0.0256563082092861
"10ED003",1985,12,"snowfall",0.0242311153857287
"10ED003",1986,1,"snowfall",0.0245042201379339
"10ED003",1986,2,"snowfall",0.0114497539112144
"10ED003",1986,3,"snowfall",0.0350040402639777
"10ED003",1986,4,"snowfall",0.0190276540751626
"10ED003",1986,5,"snowfall",0.00252255743552923
"10ED003",1986,6,"snowfall",1.0484824128214e-06
"10ED003",1986,7,"snowfall",0
"10ED003",1986,8,"snowfall",0.000157187902093563
"10ED003",1986,9,"snowfall",0.00126991218403683
"10ED003",1986,10,"snowfall",0.0225061194192463
"10ED003",1986,11,"snowfall",0.0165161505778037
"10ED003",1986,12,"snowfall",0.0174572638790072
"10ED003",1987,1,"snowfall",0.0146003480211744
"10ED003",1987,2,"snowfall",0.0269968955287838
"10ED003",1987,3,"snowfall",0.0163908435768403
"10ED003",1987,4,"snowfall",0.0308619438040184
"10ED003",1987,5,"snowfall",0.0107663052414158
"10ED003",1987,6,"snowfall",0.000236887653015413
"10ED003",1987,7,"snowfall",0
"10ED003",1987,8,"snowfall",0.00136066743890958
"10ED003",1987,9,"snowfall",5.63844575396909e-08
"10ED003",1987,10,"snowfall",0.033151399358567
"10ED003",1987,11,"snowfall",0.0404664640599313
"10ED003",1987,12,"snowfall",0.0152119327471459
"10ED003",1988,1,"snowfall",0.0154966187803126
"10ED003",1988,2,"snowfall",0.014703098012782
"10ED003",1988,3,"snowfall",0.0249634292547794
"10ED003",1988,4,"snowfall",0.0313661649071301
"10ED003",1988,5,"snowfall",0.0209694540525196
"10ED003",1988,6,"snowfall",0.000369334417743539
"10ED003",1988,7,"snowfall",0
"10ED003",1988,8,"snowfall",0
"10ED003",1988,9,"snowfall",0.00016428944669792
"10ED003",1988,10,"snowfall",0.0387578960614458
"10ED003",1988,11,"snowfall",0.0323285570515717
"10ED003",1988,12,"snowfall",0.0114783972552095
"10ED003",1989,1,"snowfall",0.0151763071128153
"10ED003",1989,2,"snowfall",0.0140445445944592
"10ED003",1989,3,"snowfall",0.0250228460602476
"10ED003",1989,4,"snowfall",0.00761888922829787
"10ED003",1989,5,"snowfall",0.0177059119951886
"10ED003",1989,6,"snowfall",0
"10ED003",1989,7,"snowfall",0
"10ED003",1989,8,"snowfall",0
"10ED003",1989,9,"snowfall",0.0130277910424937
"10ED003",1989,10,"snowfall",0.0421446542660078
"10ED003",1989,11,"snowfall",0.0418855741119283
"10ED003",1989,12,"snowfall",0.0225992789817523
"10ED003",1990,1,"snowfall",0.0199043171148742
"10ED003",1990,2,"snowfall",0.00897846091266936
"10ED003",1990,3,"snowfall",0.00268639937764704
"10ED003",1990,4,"snowfall",0.0089921129732885
"10ED003",1990,5,"snowfall",0.0112335896634479
"10ED003",1990,6,"snowfall",0
"10ED003",1990,7,"snowfall",0
"10ED003",1990,8,"snowfall",0
"10ED003",1990,9,"snowfall",0.00109819421680144
"10ED003",1990,10,"snowfall",0.0355377409844371
"10ED003",1990,11,"snowfall",0.0308787582310783
"10ED003",1990,12,"snowfall",0.0260722285215422
"10ED003",1991,1,"snowfall",0.0117344227795721
"10ED003",1991,2,"snowfall",0.0199871546605793
"10ED003",1991,3,"snowfall",0.0212080415862707
"10ED003",1991,4,"snowfall",0.00856002814525323
"10ED003",1991,5,"snowfall",0.00177296804916798
"10ED003",1991,6,"snowfall",0
"10ED003",1991,7,"snowfall",0
"10ED003",1991,8,"snowfall",0.00665843747354226
"10ED003",1991,9,"snowfall",4.40252966853402e-06
"10ED003",1991,10,"snowfall",0.0303274577899871
